ibge_municipio,ibge_municipio_7,municipio_nome_ibge,uf_sigla,phase2_eligibility,phase2_mc_score_median,phase2_mc_rank_median,phase2_mc_rank_p05,phase2_mc_rank_p95,phase2_mc_probability_top_decile
420730,4207304,Imbituba,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420720,4207205,Imaruí,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420990,4209904,Lontras,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420985,4209854,Lindóia do Sul,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420980,4209805,Leoberto Leal,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420970,4209706,Lebon Régis,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420960,4209607,Lauro Müller,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420950,4209508,Laurentino,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420940,4209409,Laguna,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420930,4209300,Lages,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420917,4209177,Jupiá,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420915,4209151,José Boiteux,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420900,4209003,Joaçaba,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420895,4208955,Jardinópolis,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420880,4208807,Jaguaruna,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420870,4208708,Jacinto Machado,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420860,4208609,Jaborá,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
420845,4208450,Itapoá,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421105,4211058,Monte Carlo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421100,4211009,Mondaí,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421090,4210902,Modelo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421085,4210852,Mirim Doce,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421080,4210803,Meleiro,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421070,4210704,Matos Costa,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421060,4210605,Massaranduba,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421055,4210555,Marema,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421050,4210506,Maravilha,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421040,4210407,Maracajá,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421030,4210308,Major Vieira,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421020,4210209,Major Gercino,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421010,4210100,Mafra,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421005,4210050,Macieira,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421003,4210035,Luzerna,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421000,4210001,Luiz Alves,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421205,4212056,Palmeira,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421200,4212007,Palma Sola,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421189,4211892,Painel,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421187,4211876,Paial,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421185,4211850,Ouro Verde,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421180,4211801,Ouro,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421175,4211751,Otacílio Costa,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421170,4211702,Orleans,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421165,4211652,Novo Horizonte,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421160,4211603,Nova Veneza,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421150,4211504,Nova Trento,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421145,4211454,Nova Itaberaba,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421140,4211405,Nova Erechim,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421130,4211306,Navegantes,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421120,4211207,Morro da Fumaça,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421110,4211108,Monte Castelo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421315,4213153,Planalto Alegre,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421310,4213104,Piratuba,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421300,4213005,Pinheiro Preto,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421290,4212908,Pinhalzinho,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421280,4212809,Balneário Piçarras,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421270,4212700,Petrolândia,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421265,4212650,Pescaria Brava,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421260,4212601,Peritiba,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421250,4212502,Penha,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421240,4212403,Pedras Grandes,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421230,4212304,Paulo Lopes,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421227,4212270,Passos Maia,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421225,4212254,Passo de Torres,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421223,4212239,Paraíso,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421220,4212205,Papanduva,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421210,4212106,Palmitos,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421460,4214607,Rio do Oeste,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421450,4214508,Rio do Campo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421440,4214409,Rio das Antas,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421430,4214300,Rancho Queimado,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421420,4214201,Quilombo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421415,4214151,Princesa,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421410,4214102,Presidente Nereu,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421400,4214003,Presidente Getúlio,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421390,4213906,Presidente Castello Branco,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421380,4213807,Praia Grande,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421370,4213708,Pouso Redondo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421360,4213609,Porto União,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421350,4213500,Porto Belo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421340,4213401,Ponte Serrada,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421330,4213302,Ponte Alta,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421320,4213203,Pomerode,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421575,4215752,São Bernardino,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421570,4215703,Santo Amaro da Imperatriz,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421568,4215687,Santa Terezinha do Progresso,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421567,4215679,Santa Terezinha,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421565,4215653,Santa Rosa do Sul,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421560,4215604,Santa Rosa de Lima,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421555,4215554,Santa Helena,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421545,4215455,Sangão,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421540,4215406,Salto Veloso,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421530,4215307,Salete,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421520,4215208,Romelândia,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421510,4215109,Rodeio,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421507,4215075,Riqueza,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421505,4215059,Rio Rufino,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421490,4214904,Rio Fortuna,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421470,4214706,Rio dos Cedros,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421725,4217253,São Pedro de Alcântara,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421720,4217204,São Miguel do Oeste,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220330,2203305,Demerval Lobão,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421700,4217006,São Ludgero,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421690,4216909,São Lourenço do Oeste,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421680,4216800,São José do Cerrito,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421670,4216701,São José do Cedro,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421650,4216503,São Joaquim,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421640,4216404,São João do Sul,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421635,4216354,São João do Itaperiú,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421630,4216305,São João Batista,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421625,4216255,São João do Oeste,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421610,4216107,São Domingos,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421605,4216057,São Cristóvão do Sul,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421600,4216008,São Carlos,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421590,4215901,São Bonifácio,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421835,4218350,Treviso,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421830,4218301,Três Barras,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421825,4218251,Timbó Grande,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421820,4218202,Timbó,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421810,4218103,Timbé do Sul,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421800,4218004,Tijucas,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421795,4217956,Tigrinhos,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421790,4217907,Tangará,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421780,4217808,Taió,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421775,4217758,Sul Brasil,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421770,4217709,Sombrio,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421760,4217600,Siderópolis,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421755,4217550,Serra Alta,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421750,4217501,Seara,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421740,4217402,Schroeder,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421730,4217303,Saudades,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421940,4219408,Witmarsum,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421935,4219358,Vitor Meireles,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421920,4219200,Vidal Ramos,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421917,4219176,Vargem Bonita,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421915,4219150,Vargem,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421910,4219101,Vargeão,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421900,4219002,Urussanga,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421895,4218954,Urupema,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421890,4218905,Urubici,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421885,4218855,União do Oeste,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421880,4218806,Turvo,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421875,4218756,Tunápolis,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421870,4218707,Tubarão,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421860,4218608,Trombudo Central,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421850,4218509,Treze Tílias,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421840,4218400,Treze de Maio,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430064,4300646,Ametista do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430063,4300638,AMARAL FERRADOR,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430057,4300570,ALTO FELIZ,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
130170,1301704,Humaitá,AM,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
130160,1301605,Fonte Boa,AM,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
130150,1301506,Envira,AM,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
130140,1301407,Eirunepé,AM,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220335,2203354,Dirceu Arcoverde,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430055,4300554,Alto Alegre,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430050,4300505,Alpestre,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430047,4300471,ALMIRANTE TAMANDARE DO SUL,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430045,4300455,Alegria,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430030,4300307,Alecrim,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430020,4300208,Ajuricaba,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
422000,4220000,Balneário Rincão,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
421960,4219606,Xavantina,SC,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430165,4301651,Barão,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430163,4301636,BALNEARIO PINHAL,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430155,4301552,Áurea,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430150,4301503,Augusto Pestana,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430140,4301404,Arvorezinha,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430130,4301305,Arroio Grande,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430120,4301206,Arroio do Tigre,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430110,4301107,Arroio dos Ratos,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430107,4301073,Arroio do Padre,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430105,4301057,Arroio do Sal,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430090,4300901,Aratiba,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430087,4300877,Araricá,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430085,4300851,Arambaré,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430080,4300802,Antônio Prado,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430070,4300703,Anta Gorda,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430066,4300661,ANDRE DA ROCHA,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430205,4302055,Benjamin Constant do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430200,4302006,Barros Cassal,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430195,4301958,Barra Funda,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430192,4301925,Barra do Rio Azul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430185,4301859,Barra do Guarita,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430180,4301800,Barracão,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171884,1718840,Sandolândia,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171880,1718808,Sampaio,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171855,1718550,Riachinho,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171840,1718402,PRESIDENTE KENNEDY,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171830,1718303,Praia Norte,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171820,1718204,Porto Nacional,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171790,1717909,Ponte Alta do Tocantins,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171780,1717800,Ponte Alta do Bom Jesus,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
171750,1717503,Pium,TO,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430170,4301701,Barão de Cotegipe,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430350,4303509,Camaquã,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430340,4303400,Caiçara,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430330,4303301,Caibaté,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430320,4303202,CACIQUE DOBLE,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430290,4302907,Cacequi,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430270,4302709,Butiá,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430265,4302659,Brochier,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430260,4302600,Braga,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430250,4302501,Bossoroca,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430245,4302451,Boqueirão do Leão,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430240,4302402,Bom Retiro do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430237,4302378,Bom Progresso,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430235,4302352,Bom Princípio,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430230,4302303,Bom Jesus,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430220,4302204,Boa Vista do Buricá,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430215,4302154,Boa Vista das Missões,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430468,4304689,Capela de Santana,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430467,4304671,Capivari do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430466,4304663,Capão do Leão,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430465,4304655,Capão do Cipó,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430462,4304622,Capão Bonito do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430461,4304614,Canudos do Vale,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430435,4304358,Candiota,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430430,4304309,Cândido Godói,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430420,4304200,Candelária,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430410,4304101,Campos Borges,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430400,4304002,Campo Novo,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430380,4303806,Campinas do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430370,4303707,CAMPINA DAS MISSOES,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430367,4303673,Campestre da Serra,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430360,4303608,Cambará do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430355,4303558,Camargo,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220350,2203503,Elesbão Veloso,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430540,4305405,Chiapetta,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430537,4305371,Charrua,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430535,4305355,Charqueadas,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430530,4305306,CHAPADA,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430517,4305173,Cerro Grande do Sul,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430515,4305157,Cerro Grande,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430513,4305132,Cerro Branco,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430512,4305124,Cerrito,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430511,4305116,Centenário,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430500,4305009,Catuípe,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430495,4304952,Caseiros,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430490,4304903,Casca,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
430485,4304853,Carlos Gomes,RS,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
