ibge_municipio_7,municipio_nome_ibge_seat,uf_sigla_ibge_seat,seat_latitude,seat_longitude,seat_category,seat_subcategory
4300901,Aratiba,RS,-27.3935,-52.3015,Cidade,Sede Municipal
4301008,Arroio do Meio,RS,-29.4013,-51.9448,Cidade,Sede Municipal
4301057,Arroio do Sal,RS,-29.5488,-49.8875,Cidade,Sede Municipal
4301073,Arroio do Padre,RS,-31.4415,-52.4191,Cidade,Sede Municipal
4301107,Arroio dos Ratos,RS,-30.0893,-51.727,Cidade,Sede Municipal
4301206,Arroio do Tigre,RS,-29.335,-53.0855,Cidade,Sede Municipal
4301305,Arroio Grande,RS,-32.2385,-53.0862,Cidade,Sede Municipal
4301404,Arvorezinha,RS,-28.8771,-52.1803,Cidade,Sede Municipal
4301503,Augusto Pestana,RS,-28.5143,-53.9897,Cidade,Sede Municipal
4301552,Áurea,RS,-27.6985,-52.0528,Cidade,Sede Municipal
4301602,Bagé,RS,-31.3312,-54.1071,Cidade,Sede Municipal
4301636,Balneário Pinhal,RS,-30.2572,-50.239,Cidade,Sede Municipal
4301651,Barão,RS,-29.3753,-51.5006,Cidade,Sede Municipal
4301701,Barão de Cotegipe,RS,-27.6222,-52.3789,Cidade,Sede Municipal
4301750,Barão do Triunfo,RS,-30.3901,-51.7358,Cidade,Sede Municipal
4301800,Barracão,RS,-27.679,-51.4581,Cidade,Sede Municipal
4301859,Barra do Guarita,RS,-27.1876,-53.7148,Cidade,Sede Municipal
4301875,Barra do Quaraí,RS,-30.2107,-57.5559,Cidade,Sede Municipal
4301909,Barra do Ribeiro,RS,-30.3014,-51.3056,Cidade,Sede Municipal
4301925,Barra do Rio Azul,RS,-27.41,-52.4152,Cidade,Sede Municipal
4301958,Barra Funda,RS,-27.9239,-53.0421,Cidade,Sede Municipal
4302006,Barros Cassal,RS,-29.0929,-52.5829,Cidade,Sede Municipal
4302055,Benjamin Constant do Sul,RS,-27.5098,-52.6014,Cidade,Sede Municipal
4302105,Bento Gonçalves,RS,-29.1668,-51.5169,Cidade,Sede Municipal
4302154,Boa Vista das Missões,RS,-27.6652,-53.3151,Cidade,Sede Municipal
4302204,Boa Vista do Buricá,RS,-27.6686,-54.112,Cidade,Sede Municipal
4302220,Boa Vista do Cadeado,RS,-28.5759,-53.8127,Cidade,Sede Municipal
4302238,Boa Vista do Incra,RS,-28.8204,-53.3835,Cidade,Sede Municipal
4302253,Boa Vista do Sul,RS,-29.3507,-51.6761,Cidade,Sede Municipal
4302303,Bom Jesus,RS,-28.6695,-50.4362,Cidade,Sede Municipal
4302352,Bom Princípio,RS,-29.4897,-51.3571,Cidade,Sede Municipal
4302378,Bom Progresso,RS,-27.5528,-53.8639,Cidade,Sede Municipal
4302402,Bom Retiro do Sul,RS,-29.6093,-51.9448,Cidade,Sede Municipal
4302451,Boqueirão do Leão,RS,-29.3039,-52.4325,Cidade,Sede Municipal
4302501,Bossoroca,RS,-28.7303,-54.9102,Cidade,Sede Municipal
4302584,Bozano,RS,-28.3684,-53.7717,Cidade,Sede Municipal
4302600,Braga,RS,-27.6146,-53.7401,Cidade,Sede Municipal
4302659,Brochier,RS,-29.5576,-51.5919,Cidade,Sede Municipal
4302709,Butiá,RS,-30.1179,-51.9701,Cidade,Sede Municipal
4302808,Caçapava do Sul,RS,-30.5144,-53.4921,Cidade,Sede Municipal
4302907,Cacequi,RS,-29.8844,-54.8266,Cidade,Sede Municipal
4303004,Cachoeira do Sul,RS,-30.0485,-52.889,Cidade,Sede Municipal
4303103,Cachoeirinha,RS,-29.9475,-51.0922,Cidade,Sede Municipal
4303202,Cacique Doble,RS,-27.7665,-51.6646,Cidade,Sede Municipal
4303301,Caibaté,RS,-28.2891,-54.637,Cidade,Sede Municipal
4303400,Caiçara,RS,-27.2761,-53.4302,Cidade,Sede Municipal
4303509,Camaquã,RS,-30.8514,-51.8129,Cidade,Sede Municipal
4303558,Camargo,RS,-28.5872,-52.2078,Cidade,Sede Municipal
4303608,Cambará do Sul,RS,-29.0481,-50.1455,Cidade,Sede Municipal
4303673,Campestre da Serra,RS,-28.7993,-51.0938,Cidade,Sede Municipal
4303707,Campina das Missões,RS,-27.9901,-54.8395,Cidade,Sede Municipal
4303806,Campinas do Sul,RS,-27.7156,-52.6267,Cidade,Sede Municipal
4303905,Campo Bom,RS,-29.682,-51.0587,Cidade,Sede Municipal
4304002,Campo Novo,RS,-27.6757,-53.8055,Cidade,Sede Municipal
4304101,Campos Borges,RS,-28.8774,-52.9958,Cidade,Sede Municipal
4304200,Candelária,RS,-29.6736,-52.7864,Cidade,Sede Municipal
4304309,Cândido Godói,RS,-27.9529,-54.7533,Cidade,Sede Municipal
4304358,Candiota,RS,-31.5468,-53.7143,Cidade,Sede Municipal
4304408,Canela,RS,-29.3625,-50.8111,Cidade,Sede Municipal
4304507,Canguçu,RS,-31.3976,-52.6773,Cidade,Sede Municipal
4304606,Canoas,RS,-29.9218,-51.18,Cidade,Sede Municipal
4304614,Canudos do Vale,RS,-29.323,-52.2362,Cidade,Sede Municipal
4304622,Capão Bonito do Sul,RS,-28.128,-51.3952,Cidade,Sede Municipal
4304630,Capão da Canoa,RS,-29.7579,-50.0182,Cidade,Sede Municipal
4304655,Capão do Cipó,RS,-28.9324,-54.5555,Cidade,Sede Municipal
4304663,Capão do Leão,RS,-31.7642,-52.4998,Cidade,Sede Municipal
4304671,Capivari do Sul,RS,-30.1459,-50.513,Cidade,Sede Municipal
4304689,Capela de Santana,RS,-29.6862,-51.3205,Cidade,Sede Municipal
4304697,Capitão,RS,-29.2714,-51.9872,Cidade,Sede Municipal
4304705,Carazinho,RS,-28.2856,-52.7872,Cidade,Sede Municipal
4304713,Caraá,RS,-29.7841,-50.4288,Cidade,Sede Municipal
4304804,Carlos Barbosa,RS,-29.2992,-51.5007,Cidade,Sede Municipal
4304853,Carlos Gomes,RS,-27.7159,-51.9146,Cidade,Sede Municipal
4304903,Casca,RS,-28.5647,-51.9769,Cidade,Sede Municipal
4304952,Caseiros,RS,-28.2736,-51.6903,Cidade,Sede Municipal
4305009,Catuípe,RS,-28.2509,-54.0137,Cidade,Sede Municipal
4305108,Caxias do Sul,RS,-29.1731,-51.1768,Cidade,Sede Municipal
4305116,Centenário,RS,-27.7611,-51.9981,Cidade,Sede Municipal
4305124,Cerrito,RS,-31.854,-52.8166,Cidade,Sede Municipal
4305132,Cerro Branco,RS,-29.6659,-52.9348,Cidade,Sede Municipal
4305157,Cerro Grande,RS,-27.6101,-53.1664,Cidade,Sede Municipal
4305173,Cerro Grande do Sul,RS,-30.5942,-51.7497,Cidade,Sede Municipal
4305207,Cerro Largo,RS,-28.147,-54.7381,Cidade,Sede Municipal
4305306,Chapada,RS,-28.0574,-53.0676,Cidade,Sede Municipal
4305355,Charqueadas,RS,-29.9588,-51.628,Cidade,Sede Municipal
4305371,Charrua,RS,-27.9538,-52.0323,Cidade,Sede Municipal
4305405,Chiapetta,RS,-27.9228,-53.9412,Cidade,Sede Municipal
4305439,Chuí,RS,-33.6893,-53.4439,Cidade,Sede Municipal
4305447,Chuvisca,RS,-30.7575,-51.9783,Cidade,Sede Municipal
4305454,Cidreira,RS,-30.184,-50.2072,Cidade,Sede Municipal
4305504,Ciríaco,RS,-28.3431,-51.8762,Cidade,Sede Municipal
4305587,Colinas,RS,-29.3892,-51.8694,Cidade,Sede Municipal
4305603,Colorado,RS,-28.5272,-52.9927,Cidade,Sede Municipal
4305702,Condor,RS,-28.2089,-53.4842,Cidade,Sede Municipal
4305801,Constantina,RS,-27.7331,-52.995,Cidade,Sede Municipal
4305835,Coqueiro Baixo,RS,-29.1772,-52.099,Cidade,Sede Municipal
4305850,Coqueiros do Sul,RS,-28.1187,-52.7826,Cidade,Sede Municipal
4305871,Coronel Barros,RS,-28.3825,-54.0735,Cidade,Sede Municipal
4305900,Coronel Bicaco,RS,-27.7181,-53.708,Cidade,Sede Municipal
4305934,Coronel Pilar,RS,-29.2733,-51.6858,Cidade,Sede Municipal
4305959,Cotiporã,RS,-28.9942,-51.6966,Cidade,Sede Municipal
4305975,Coxilha,RS,-28.1266,-52.3001,Cidade,Sede Municipal
4306007,Crissiumal,RS,-27.4979,-54.1025,Cidade,Sede Municipal
4306056,Cristal,RS,-31.001,-52.0465,Cidade,Sede Municipal
4306072,Cristal do Sul,RS,-27.4542,-53.248,Cidade,Sede Municipal
4306106,Cruz Alta,RS,-28.6451,-53.6058,Cidade,Sede Municipal
4306130,Cruzaltense,RS,-27.6684,-52.6488,Cidade,Sede Municipal
4306205,Cruzeiro do Sul,RS,-29.5134,-51.9845,Cidade,Sede Municipal
4306304,David Canabarro,RS,-28.3868,-51.8474,Cidade,Sede Municipal
4306320,Derrubadas,RS,-27.2666,-53.8613,Cidade,Sede Municipal
4306353,Dezesseis de Novembro,RS,-28.2257,-55.0468,Cidade,Sede Municipal
4306379,Dilermando de Aguiar,RS,-29.7063,-54.2084,Cidade,Sede Municipal
4306403,Dois Irmãos,RS,-29.5895,-51.0904,Cidade,Sede Municipal
4306429,Dois Irmãos das Missões,RS,-27.6596,-53.5327,Cidade,Sede Municipal
4306452,Dois Lajeados,RS,-28.9845,-51.8357,Cidade,Sede Municipal
4306502,Dom Feliciano,RS,-30.7022,-52.109,Cidade,Sede Municipal
4306551,Dom Pedro de Alcântara,RS,-29.369,-49.8482,Cidade,Sede Municipal
4306601,Dom Pedrito,RS,-30.9835,-54.6739,Cidade,Sede Municipal
4306700,Dona Francisca,RS,-29.622,-53.356,Cidade,Sede Municipal
4306734,Doutor Maurício Cardoso,RS,-27.5089,-54.3635,Cidade,Sede Municipal
4306759,Doutor Ricardo,RS,-29.0933,-51.9886,Cidade,Sede Municipal
4306767,Eldorado do Sul,RS,-30.001,-51.3122,Cidade,Sede Municipal
4306809,Encantado,RS,-29.2369,-51.8723,Cidade,Sede Municipal
4306908,Encruzilhada do Sul,RS,-30.5415,-52.5212,Cidade,Sede Municipal
4306924,Engenho Velho,RS,-27.7103,-52.9132,Cidade,Sede Municipal
4306932,Entre-Ijuís,RS,-28.3596,-54.2719,Cidade,Sede Municipal
4306957,Entre Rios do Sul,RS,-27.5299,-52.732,Cidade,Sede Municipal
4306973,Erebango,RS,-27.8521,-52.3028,Cidade,Sede Municipal
4307005,Erechim,RS,-27.6353,-52.2743,Cidade,Sede Municipal
4307054,Ernestina,RS,-28.4986,-52.5729,Cidade,Sede Municipal
4307104,Herval,RS,-32.0267,-53.395,Cidade,Sede Municipal
4307203,Erval Grande,RS,-27.3896,-52.5699,Cidade,Sede Municipal
4307302,Erval Seco,RS,-27.5488,-53.5088,Cidade,Sede Municipal
4307401,Esmeralda,RS,-28.0535,-51.1902,Cidade,Sede Municipal
4307450,Esperança do Sul,RS,-27.365,-53.9875,Cidade,Sede Municipal
4307500,Espumoso,RS,-28.7263,-52.8446,Cidade,Sede Municipal
4307559,Estação,RS,-27.9137,-52.2623,Cidade,Sede Municipal
4307609,Estância Velha,RS,-29.6484,-51.1771,Cidade,Sede Municipal
4307708,Esteio,RS,-29.8534,-51.1789,Cidade,Sede Municipal
4307807,Estrela,RS,-29.5021,-51.9674,Cidade,Sede Municipal
4307815,Estrela Velha,RS,-29.1774,-53.1561,Cidade,Sede Municipal
4307831,Eugênio de Castro,RS,-28.5261,-54.1483,Cidade,Sede Municipal
4307864,Fagundes Varela,RS,-28.8851,-51.7046,Cidade,Sede Municipal
4307906,Farroupilha,RS,-29.2239,-51.3482,Cidade,Sede Municipal
4308003,Faxinal do Soturno,RS,-29.581,-53.4465,Cidade,Sede Municipal
4308052,Faxinalzinho,RS,-27.4216,-52.6763,Cidade,Sede Municipal
4308078,Fazenda Vilanova,RS,-29.5906,-51.8277,Cidade,Sede Municipal
4308102,Feliz,RS,-29.4539,-51.3075,Cidade,Sede Municipal
4308201,Flores da Cunha,RS,-29.0352,-51.1837,Cidade,Sede Municipal
4308250,Floriano Peixoto,RS,-27.8601,-52.0842,Cidade,Sede Municipal
4308300,Fontoura Xavier,RS,-28.9835,-52.3459,Cidade,Sede Municipal
4308409,Formigueiro,RS,-30.0015,-53.5011,Cidade,Sede Municipal
4308433,Forquetinha,RS,-29.3848,-52.0968,Cidade,Sede Municipal
4308458,Fortaleza dos Valos,RS,-28.7914,-53.2285,Cidade,Sede Municipal
4308508,Frederico Westphalen,RS,-27.3556,-53.3976,Cidade,Sede Municipal
4308607,Garibaldi,RS,-29.2545,-51.534,Cidade,Sede Municipal
4308656,Garruchos,RS,-28.1833,-55.6416,Cidade,Sede Municipal
4308706,Gaurama,RS,-27.5871,-52.0924,Cidade,Sede Municipal
4308805,General Câmara,RS,-29.9058,-51.7628,Cidade,Sede Municipal
4308854,Gentil,RS,-28.4316,-52.0351,Cidade,Sede Municipal
4308904,Getúlio Vargas,RS,-27.8914,-52.2226,Cidade,Sede Municipal
4309001,Giruá,RS,-28.03,-54.3492,Cidade,Sede Municipal
4309050,Glorinha,RS,-29.879,-50.7869,Cidade,Sede Municipal
4309100,Gramado,RS,-29.3788,-50.871,Cidade,Sede Municipal
4309126,Gramado dos Loureiros,RS,-27.4446,-52.9171,Cidade,Sede Municipal
4309159,Gramado Xavier,RS,-29.2675,-52.5793,Cidade,Sede Municipal
4309209,Gravataí,RS,-29.9433,-50.9938,Cidade,Sede Municipal
4309258,Guabiju,RS,-28.5373,-51.6905,Cidade,Sede Municipal
4309308,Guaíba,RS,-30.114,-51.3293,Cidade,Sede Municipal
4309407,Guaporé,RS,-28.8482,-51.8906,Cidade,Sede Municipal
4309506,Guarani das Missões,RS,-28.1422,-54.5593,Cidade,Sede Municipal
4309555,Harmonia,RS,-29.5522,-51.4168,Cidade,Sede Municipal
4309571,Herveiras,RS,-29.4539,-52.6526,Cidade,Sede Municipal
4309605,Horizontina,RS,-27.6275,-54.3085,Cidade,Sede Municipal
4309654,Hulha Negra,RS,-31.4076,-53.8709,Cidade,Sede Municipal
4309704,Humaitá,RS,-27.5649,-53.9685,Cidade,Sede Municipal
4309753,Ibarama,RS,-29.4242,-53.1269,Cidade,Sede Municipal
4309803,Ibiaçá,RS,-28.057,-51.8572,Cidade,Sede Municipal
4309902,Ibiraiaras,RS,-28.3733,-51.6383,Cidade,Sede Municipal
4309951,Ibirapuitã,RS,-28.6246,-52.5113,Cidade,Sede Municipal
4310009,Ibirubá,RS,-28.6275,-53.0911,Cidade,Sede Municipal
4310108,Igrejinha,RS,-29.587,-50.804,Cidade,Sede Municipal
4310207,Ijuí,RS,-28.3886,-53.916,Cidade,Sede Municipal
4310306,Ilópolis,RS,-28.9279,-52.1271,Cidade,Sede Municipal
4310330,Imbé,RS,-29.9726,-50.1337,Cidade,Sede Municipal
4310363,Imigrante,RS,-29.3546,-51.7781,Cidade,Sede Municipal
4310405,Independência,RS,-27.8503,-54.1885,Cidade,Sede Municipal
4310413,Inhacorá,RS,-27.8828,-54.0231,Cidade,Sede Municipal
4310439,Ipê,RS,-28.8188,-51.2804,Cidade,Sede Municipal
4310462,Ipiranga do Sul,RS,-27.9403,-52.4217,Cidade,Sede Municipal
4310504,Iraí,RS,-27.1966,-53.249,Cidade,Sede Municipal
4310538,Itaara,RS,-29.6097,-53.7623,Cidade,Sede Municipal
4310553,Itacurubi,RS,-28.7979,-55.2358,Cidade,Sede Municipal
4310579,Itapuca,RS,-28.7799,-52.1732,Cidade,Sede Municipal
4310603,Itaqui,RS,-29.1216,-56.5572,Cidade,Sede Municipal
4310652,Itati,RS,-29.4913,-50.1009,Cidade,Sede Municipal
4310702,Itatiba do Sul,RS,-27.3821,-52.4552,Cidade,Sede Municipal
4310751,Ivorá,RS,-29.5215,-53.5815,Cidade,Sede Municipal
4310801,Ivoti,RS,-29.5926,-51.1607,Cidade,Sede Municipal
4310850,Jaboticaba,RS,-27.6329,-53.2788,Cidade,Sede Municipal
4310876,Jacuizinho,RS,-29.0356,-53.0496,Cidade,Sede Municipal
4310900,Jacutinga,RS,-27.7289,-52.5364,Cidade,Sede Municipal
4311007,Jaguarão,RS,-32.5655,-53.3779,Cidade,Sede Municipal
4311106,Jaguari,RS,-29.5015,-54.6905,Cidade,Sede Municipal
4311122,Jaquirana,RS,-28.8835,-50.3607,Cidade,Sede Municipal
4311130,Jari,RS,-29.2897,-54.2217,Cidade,Sede Municipal
4311155,Jóia,RS,-28.6475,-54.1218,Cidade,Sede Municipal
4311205,Júlio de Castilhos,RS,-29.2287,-53.6832,Cidade,Sede Municipal
4311239,Lagoa Bonita do Sul,RS,-29.4898,-53.0179,Cidade,Sede Municipal
4311254,Lagoão,RS,-29.223,-52.7742,Cidade,Sede Municipal
4311270,Lagoa dos Três Cantos,RS,-28.5716,-52.8543,Cidade,Sede Municipal
4311304,Lagoa Vermelha,RS,-28.2084,-51.5276,Cidade,Sede Municipal
4311403,Lajeado,RS,-29.4666,-51.9633,Cidade,Sede Municipal
4311429,Lajeado do Bugre,RS,-27.6918,-53.1799,Cidade,Sede Municipal
4311502,Lavras do Sul,RS,-30.811,-53.898,Cidade,Sede Municipal
4311601,Liberato Salzano,RS,-27.6013,-53.0696,Cidade,Sede Municipal
4311627,Lindolfo Collor,RS,-29.5918,-51.2137,Cidade,Sede Municipal
4311643,Linha Nova,RS,-29.468,-51.1971,Cidade,Sede Municipal
4311700,Machadinho,RS,-27.5697,-51.6672,Cidade,Sede Municipal
4311718,Maçambará,RS,-29.1473,-56.0674,Cidade,Sede Municipal
4311734,Mampituba,RS,-29.2138,-49.9364,Cidade,Sede Municipal
4311759,Manoel Viana,RS,-29.5936,-55.4815,Cidade,Sede Municipal
4311775,Maquiné,RS,-29.6778,-50.2052,Cidade,Sede Municipal
4311791,Maratá,RS,-29.5491,-51.5569,Cidade,Sede Municipal
4311809,Marau,RS,-28.4489,-52.2001,Cidade,Sede Municipal
4311908,Marcelino Ramos,RS,-27.4626,-51.9081,Cidade,Sede Municipal
4311981,Mariana Pimentel,RS,-30.3538,-51.5842,Cidade,Sede Municipal
4312005,Mariano Moro,RS,-27.3558,-52.147,Cidade,Sede Municipal
4312054,Marques de Souza,RS,-29.3278,-52.095,Cidade,Sede Municipal
4312104,Mata,RS,-29.5645,-54.4541,Cidade,Sede Municipal
4312138,Mato Castelhano,RS,-28.2769,-52.197,Cidade,Sede Municipal
4312153,Mato Leitão,RS,-29.5248,-52.1279,Cidade,Sede Municipal
4312179,Mato Queimado,RS,-28.256,-54.6147,Cidade,Sede Municipal
4312203,Maximiliano de Almeida,RS,-27.6325,-51.8058,Cidade,Sede Municipal
4312252,Minas do Leão,RS,-30.1265,-52.0474,Cidade,Sede Municipal
4312302,Miraguaí,RS,-27.4968,-53.6849,Cidade,Sede Municipal
4312351,Montauri,RS,-28.653,-52.0775,Cidade,Sede Municipal
4312377,Monte Alegre dos Campos,RS,-28.6854,-50.7834,Cidade,Sede Municipal
4312385,Monte Belo do Sul,RS,-29.1633,-51.6354,Cidade,Sede Municipal
4312401,Montenegro,RS,-29.6892,-51.4606,Cidade,Sede Municipal
4312427,Mormaço,RS,-28.6932,-52.6927,Cidade,Sede Municipal
4312443,Morrinhos do Sul,RS,-29.3684,-49.9332,Cidade,Sede Municipal
4312450,Morro Redondo,RS,-31.5959,-52.6267,Cidade,Sede Municipal
4312476,Morro Reuter,RS,-29.5402,-51.0792,Cidade,Sede Municipal
4312500,Mostardas,RS,-31.1075,-50.9163,Cidade,Sede Municipal
4312609,Muçum,RS,-29.1665,-51.8714,Cidade,Sede Municipal
4312617,Muitos Capões,RS,-28.3158,-51.1846,Cidade,Sede Municipal
4312625,Muliterno,RS,-28.3283,-51.768,Cidade,Sede Municipal
4312658,Não-Me-Toque,RS,-28.4627,-52.8174,Cidade,Sede Municipal
4312674,Nicolau Vergueiro,RS,-28.5359,-52.4614,Cidade,Sede Municipal
4312708,Nonoai,RS,-27.3633,-52.7735,Cidade,Sede Municipal
4312757,Nova Alvorada,RS,-28.6774,-52.1661,Cidade,Sede Municipal
4312807,Nova Araçá,RS,-28.6609,-51.7445,Cidade,Sede Municipal
4312906,Nova Bassano,RS,-28.741,-51.7011,Cidade,Sede Municipal
4312955,Nova Boa Vista,RS,-27.9919,-52.9803,Cidade,Sede Municipal
4313003,Nova Bréscia,RS,-29.2146,-52.0276,Cidade,Sede Municipal
4313011,Nova Candelária,RS,-27.6087,-54.1068,Cidade,Sede Municipal
4313037,Nova Esperança do Sul,RS,-29.4098,-54.8312,Cidade,Sede Municipal
4313060,Nova Hartz,RS,-29.5861,-50.9051,Cidade,Sede Municipal
4313086,Nova Pádua,RS,-29.0301,-51.3045,Cidade,Sede Municipal
4313102,Nova Palma,RS,-29.4707,-53.4662,Cidade,Sede Municipal
4313201,Nova Petrópolis,RS,-29.3759,-51.1129,Cidade,Sede Municipal
4313300,Nova Prata,RS,-28.7838,-51.6098,Cidade,Sede Municipal
4313334,Nova Ramada,RS,-28.0825,-53.7066,Cidade,Sede Municipal
4313359,Nova Roma do Sul,RS,-28.9904,-51.4081,Cidade,Sede Municipal
4313375,Nova Santa Rita,RS,-29.8553,-51.2752,Cidade,Sede Municipal
4313391,Novo Cabrais,RS,-29.739,-52.9535,Cidade,Sede Municipal
4313409,Novo Hamburgo,RS,-29.6947,-51.1159,Cidade,Sede Municipal
4313425,Novo Machado,RS,-27.5781,-54.5003,Cidade,Sede Municipal
4313441,Novo Tiradentes,RS,-27.563,-53.1826,Cidade,Sede Municipal
4313466,Novo Xingu,RS,-27.748,-53.0611,Cidade,Sede Municipal
4313490,Novo Barreiro,RS,-27.9091,-53.1099,Cidade,Sede Municipal
4313508,Osório,RS,-29.8891,-50.273,Cidade,Sede Municipal
4313607,Paim Filho,RS,-27.7102,-51.759,Cidade,Sede Municipal
4313656,Palmares do Sul,RS,-30.2606,-50.5097,Cidade,Sede Municipal
4313706,Palmeira das Missões,RS,-27.9016,-53.3132,Cidade,Sede Municipal
4313805,Palmitinho,RS,-27.355,-53.5596,Cidade,Sede Municipal
4313904,Panambi,RS,-28.3067,-53.5084,Cidade,Sede Municipal
4313953,Pantano Grande,RS,-30.1899,-52.3713,Cidade,Sede Municipal
4314001,Paraí,RS,-28.5975,-51.7869,Cidade,Sede Municipal
4314027,Paraíso do Sul,RS,-29.7323,-53.1793,Cidade,Sede Municipal
4314035,Pareci Novo,RS,-29.639,-51.3969,Cidade,Sede Municipal
4314050,Parobé,RS,-29.6267,-50.8291,Cidade,Sede Municipal
4314068,Passa Sete,RS,-29.4522,-52.965,Cidade,Sede Municipal
4314076,Passo do Sobrado,RS,-29.75,-52.2764,Cidade,Sede Municipal
4314100,Passo Fundo,RS,-28.2516,-52.3956,Cidade,Sede Municipal
4314134,Paulo Bento,RS,-27.7033,-52.4233,Cidade,Sede Municipal
4314159,Paverama,RS,-29.5512,-51.7353,Cidade,Sede Municipal
4314175,Pedras Altas,RS,-31.7325,-53.5854,Cidade,Sede Municipal
4314209,Pedro Osório,RS,-31.8616,-52.8219,Cidade,Sede Municipal
4314308,Pejuçara,RS,-28.4237,-53.6572,Cidade,Sede Municipal
4314407,Pelotas,RS,-31.7196,-52.3424,Cidade,Sede Municipal
4314423,Picada Café,RS,-29.4505,-51.1328,Cidade,Sede Municipal
4314456,Pinhal,RS,-27.5098,-53.2183,Cidade,Sede Municipal
4314464,Pinhal da Serra,RS,-27.8755,-51.1715,Cidade,Sede Municipal
4314472,Pinhal Grande,RS,-29.3494,-53.3315,Cidade,Sede Municipal
4314498,Pinheirinho do Vale,RS,-27.2126,-53.6138,Cidade,Sede Municipal
4314506,Pinheiro Machado,RS,-31.5797,-53.3819,Cidade,Sede Municipal
4314548,Pinto Bandeira,RS,-29.0982,-51.4504,Cidade,Sede Municipal
4314555,Pirapó,RS,-28.0438,-55.1991,Cidade,Sede Municipal
4314605,Piratini,RS,-31.4488,-53.1043,Cidade,Sede Municipal
4314704,Planalto,RS,-27.3345,-53.062,Cidade,Sede Municipal
4314753,Poço das Antas,RS,-29.4503,-51.6695,Cidade,Sede Municipal
4314779,Pontão,RS,-28.0588,-52.6788,Cidade,Sede Municipal
4314787,Ponte Preta,RS,-27.6592,-52.49,Cidade,Sede Municipal
4314803,Portão,RS,-29.6925,-51.2353,Cidade,Sede Municipal
4314902,Porto Alegre,RS,-30.0282,-51.2286,Cidade,Sede Municipal
4315008,Porto Lucena,RS,-27.8534,-55.019,Cidade,Sede Municipal
4315057,Porto Mauá,RS,-27.5735,-54.6721,Cidade,Sede Municipal
4315073,Porto Vera Cruz,RS,-27.7352,-54.9018,Cidade,Sede Municipal
4315107,Porto Xavier,RS,-27.907,-55.1395,Cidade,Sede Municipal
4315131,Pouso Novo,RS,-29.1705,-52.2085,Cidade,Sede Municipal
4315149,Presidente Lucena,RS,-29.5237,-51.184,Cidade,Sede Municipal
4315156,Progresso,RS,-29.2423,-52.3113,Cidade,Sede Municipal
4315172,Protásio Alves,RS,-28.7598,-51.4731,Cidade,Sede Municipal
4315206,Putinga,RS,-29.0002,-52.1559,Cidade,Sede Municipal
4315305,Quaraí,RS,-30.3895,-56.4528,Cidade,Sede Municipal
4315313,Quatro Irmãos,RS,-27.8197,-52.4457,Cidade,Sede Municipal
4315321,Quevedos,RS,-29.3526,-54.0721,Cidade,Sede Municipal
4315354,Quinze de Novembro,RS,-28.7416,-53.0941,Cidade,Sede Municipal
4315404,Redentora,RS,-27.6624,-53.6416,Cidade,Sede Municipal
4315453,Relvado,RS,-29.1132,-52.0709,Cidade,Sede Municipal
4315503,Restinga Sêca,RS,-29.8151,-53.3705,Cidade,Sede Municipal
4315552,Rio dos Índios,RS,-27.3025,-52.8408,Cidade,Sede Municipal
4315602,Rio Grande,RS,-32.0308,-52.0978,Cidade,Sede Municipal
4315701,Rio Pardo,RS,-29.9856,-52.3789,Cidade,Sede Municipal
4315750,Riozinho,RS,-29.6406,-50.4594,Cidade,Sede Municipal
4315800,Roca Sales,RS,-29.2846,-51.8698,Cidade,Sede Municipal
4315909,Rodeio Bonito,RS,-27.4748,-53.1685,Cidade,Sede Municipal
4315958,Rolador,RS,-28.2576,-54.8173,Cidade,Sede Municipal
4316006,Rolante,RS,-29.6524,-50.575,Cidade,Sede Municipal
4316105,Ronda Alta,RS,-27.7804,-52.8071,Cidade,Sede Municipal
4316204,Rondinha,RS,-27.8313,-52.9079,Cidade,Sede Municipal
4316303,Roque Gonzales,RS,-28.1336,-55.0259,Cidade,Sede Municipal
4316402,Rosário do Sul,RS,-30.2592,-54.9159,Cidade,Sede Municipal
4316428,Sagrada Família,RS,-27.7091,-53.1352,Cidade,Sede Municipal
4316436,Saldanha Marinho,RS,-28.3959,-53.0954,Cidade,Sede Municipal
4316451,Salto do Jacuí,RS,-29.092,-53.2074,Cidade,Sede Municipal
4316477,Salvador das Missões,RS,-28.1269,-54.836,Cidade,Sede Municipal
4316501,Salvador do Sul,RS,-29.4409,-51.5116,Cidade,Sede Municipal
4316600,Sananduva,RS,-27.9512,-51.8086,Cidade,Sede Municipal
4316709,Santa Bárbara do Sul,RS,-28.3739,-53.2517,Cidade,Sede Municipal
4316733,Santa Cecília do Sul,RS,-28.163,-51.9315,Cidade,Sede Municipal
4316758,Santa Clara do Sul,RS,-29.4655,-52.0817,Cidade,Sede Municipal
4316808,Santa Cruz do Sul,RS,-29.7137,-52.4286,Cidade,Sede Municipal
4316907,Santa Maria,RS,-29.6852,-53.8036,Cidade,Sede Municipal
4316956,Santa Maria do Herval,RS,-29.4995,-50.9938,Cidade,Sede Municipal
4316972,Santa Margarida do Sul,RS,-30.3349,-54.0812,Cidade,Sede Municipal
4317004,Santana da Boa Vista,RS,-30.871,-53.1136,Cidade,Sede Municipal
4317103,Sant'Ana do Livramento,RS,-30.8894,-55.5324,Cidade,Sede Municipal
4317202,Santa Rosa,RS,-27.8607,-54.4462,Cidade,Sede Municipal
