osm_feature_id,osm_type,osm_id,name,operator,brand,latitude,longitude,source,valid_coordinates
way/218238627,way,218238627,Rizzo,,,-22.1222579,-51.3958478,OpenStreetMap amenity=pharmacy,True
way/218238628,way,218238628,Santa Helena,,,-22.1226511,-51.3949674,OpenStreetMap amenity=pharmacy,True
way/220190698,way,220190698,Mais Saúde,,,-21.0456253,-40.8318192,OpenStreetMap amenity=pharmacy,True
way/220817070,way,220817070,Drogaria Ibifarma,,,-19.8296401,-40.3682709,OpenStreetMap amenity=pharmacy,True
way/224891499,way,224891499,Pague Menos,,Pague Menos,-3.1215707,-60.0212366,OpenStreetMap amenity=pharmacy,True
way/227837573,way,227837573,Drogaria Nova Glória,,,-22.1268475,-51.3964604,OpenStreetMap amenity=pharmacy,True
way/228313495,way,228313495,,,,-7.3141303,-50.0464459,OpenStreetMap amenity=pharmacy,True
way/228867857,way,228867857,Drogasil,,Drogasil,-22.1341455,-51.3948856,OpenStreetMap amenity=pharmacy,True
way/229735217,way,229735217,,,,-22.2486951,-53.3491204,OpenStreetMap amenity=pharmacy,True
way/230984029,way,230984029,Farma Tudo Bons Amigos,,,-3.4999893,-39.5807797,OpenStreetMap amenity=pharmacy,True
way/231489270,way,231489270,,,,-22.9810783,-46.5325998,OpenStreetMap amenity=pharmacy,True
way/231741445,way,231741445,Panvel Farmácias,,,-29.4996891,-51.9656511,OpenStreetMap amenity=pharmacy,True
way/231826507,way,231826507,Farmácia Mais Econômica,,,-29.5000959,-51.9660504,OpenStreetMap amenity=pharmacy,True
way/231964263,way,231964263,Droga Lucas,,,-23.1615859,-46.5728609,OpenStreetMap amenity=pharmacy,True
way/233185173,way,233185173,Droga Raia,,Droga Raia,-22.4035066,-41.7973288,OpenStreetMap amenity=pharmacy,True
way/234721908,way,234721908,Farmanossa,,,-23.3186483,-46.5843214,OpenStreetMap amenity=pharmacy,True
way/234908718,way,234908718,Pague Menos Drugstore,,,-7.2119966,-39.3179556,OpenStreetMap amenity=pharmacy,True
way/234917200,way,234917200,Farmácia Central,,,-30.0510357,-51.2217545,OpenStreetMap amenity=pharmacy,True
way/234917202,way,234917202,Farmácia Central,,,-30.0472518,-51.2211829,OpenStreetMap amenity=pharmacy,True
way/235006076,way,235006076,Farmácias DrogaRaia,,,-30.0120303,-51.166207,OpenStreetMap amenity=pharmacy,True
way/235006241,way,235006241,Panvel,,Panvel,-30.0121431,-51.1677943,OpenStreetMap amenity=pharmacy,True
way/235006845,way,235006845,Farmácia DrogaRaia,,,-30.0284914,-51.1686484,OpenStreetMap amenity=pharmacy,True
way/236329341,way,236329341,Drogaria Retiro,,,-22.4173387,-44.2921593,OpenStreetMap amenity=pharmacy,True
way/236709008,way,236709008,Morifarma,,,-25.4563133,-49.5311363,OpenStreetMap amenity=pharmacy,True
way/236838305,way,236838305,Panvel,,Panvel,-30.257676,-54.9184006,OpenStreetMap amenity=pharmacy,True
way/236842965,way,236842965,FarmaBiz,,,-30.2527047,-54.9166139,OpenStreetMap amenity=pharmacy,True
way/237541240,way,237541240,Pague Menos,,Pague Menos,-5.1831185,-37.3582594,OpenStreetMap amenity=pharmacy,True
way/237742811,way,237742811,Panvel Express,,Panvel,-30.0284394,-51.1639921,OpenStreetMap amenity=pharmacy,True
way/238211377,way,238211377,Farmácia Favorita,,,-22.9048204,-43.1033836,OpenStreetMap amenity=pharmacy,True
way/238218737,way,238218737,Drogarias Pax,,,-22.9033888,-43.0957141,OpenStreetMap amenity=pharmacy,True
way/238229933,way,238229933,,,,-22.7477568,-45.7428216,OpenStreetMap amenity=pharmacy,True
way/238336307,way,238336307,Drogaria Pacheco,,,-22.9026826,-43.1147907,OpenStreetMap amenity=pharmacy,True
way/238339541,way,238339541,Droga Raia,,,-22.903658,-43.1139044,OpenStreetMap amenity=pharmacy,True
way/238472878,way,238472878,Droga Raia,,Droga Raia,-22.9088928,-43.1082829,OpenStreetMap amenity=pharmacy,True
way/238472888,way,238472888,Pacheco,,Pacheco,-22.9095297,-43.108075,OpenStreetMap amenity=pharmacy,True
way/238472900,way,238472900,Speed Farma,,,-22.910147,-43.1074474,OpenStreetMap amenity=pharmacy,True
way/238488776,way,238488776,Favorita,,,-22.9038869,-43.0998173,OpenStreetMap amenity=pharmacy,True
way/238488883,way,238488883,Farmais,,,-22.9080445,-43.1048032,OpenStreetMap amenity=pharmacy,True
way/240952649,way,240952649,Drogaria São Paulo,,Drogaria São Paulo,-22.1275569,-51.3913874,OpenStreetMap amenity=pharmacy,True
way/240952654,way,240952654,Farma Premium,Multidrogas,,-22.1273732,-51.3911782,OpenStreetMap amenity=pharmacy,True
way/241625129,way,241625129,São João,,São João,-30.2562767,-54.9187221,OpenStreetMap amenity=pharmacy,True
way/241783443,way,241783443,Droga Quinze,,Droga Quinze,-23.1844557,-45.8599751,OpenStreetMap amenity=pharmacy,True
way/241861999,way,241861999,Droga Raia,,Droga Raia,-19.9035484,-43.9772744,OpenStreetMap amenity=pharmacy,True
way/245552906,way,245552906,Farmácias Dose Certa,Dose Certa,,-3.8318892,-38.4941276,OpenStreetMap amenity=pharmacy,True
way/246639211,way,246639211,Droga Raia,,,-22.9404322,-43.3384439,OpenStreetMap amenity=pharmacy,True
way/248481137,way,248481137,Drogaria Washington Luiz,,,-22.1153986,-51.4047623,OpenStreetMap amenity=pharmacy,True
way/250030070,way,250030070,Farmacia Araujo,,,-19.8911886,-43.8118634,OpenStreetMap amenity=pharmacy,True
way/251665963,way,251665963,Farmácia Santa Isabel,private,,-24.7173811,-53.7621992,OpenStreetMap amenity=pharmacy,True
way/251946161,way,251946161,Droga Raia,,Droga Raia,-22.8218433,-43.0414,OpenStreetMap amenity=pharmacy,True
way/252219605,way,252219605,Pague Menos,,Pague Menos,-9.6393157,-35.7352164,OpenStreetMap amenity=pharmacy,True
way/252390681,way,252390681,Droga Bella,,,-23.1796023,-45.8513483,OpenStreetMap amenity=pharmacy,True
way/252913891,way,252913891,Nissei,Farmácias Nissei,,-22.1238347,-51.3880103,OpenStreetMap amenity=pharmacy,True
way/252913892,way,252913892,Pague Menos,Farmácias Pague Menos,Pague Menos,-22.1236148,-51.3884855,OpenStreetMap amenity=pharmacy,True
way/253525412,way,253525412,Drogaria Feitosa,,,-7.2022645,-39.3175606,OpenStreetMap amenity=pharmacy,True
way/255870871,way,255870871,Casa do Remédio,,,-3.83187,-38.4930417,OpenStreetMap amenity=pharmacy,True
way/256090508,way,256090508,Q04 Farmácia Ensino (FEN),Universidade Estadual de Maringá,,-23.4080734,-51.9389822,OpenStreetMap amenity=pharmacy,True
way/256283428,way,256283428,Araújo,,,-19.9403016,-43.9345072,OpenStreetMap amenity=pharmacy,True
way/256930876,way,256930876,Farmácia Fujifarma,,,-26.3523916,-48.7778813,OpenStreetMap amenity=pharmacy,True
way/257237459,way,257237459,Droga Raia,,Droga Raia,-23.4639806,-46.8714243,OpenStreetMap amenity=pharmacy,True
way/257572176,way,257572176,,,,-26.3027762,-48.8452435,OpenStreetMap amenity=pharmacy,True
way/257712782,way,257712782,Farmácia do Arnaldo,,,-7.1198988,-34.8259726,OpenStreetMap amenity=pharmacy,True
way/259147749,way,259147749,Farmácia Municipal,Prefeitura Municipal de Itatiaia,,-22.4955591,-44.5637263,OpenStreetMap amenity=pharmacy,True
way/259281374,way,259281374,Pague Menos,,Pague Menos,-7.1196463,-34.8244838,OpenStreetMap amenity=pharmacy,True
way/259536816,way,259536816,Pague Menos,,Pague Menos,-27.5916513,-48.5429202,OpenStreetMap amenity=pharmacy,True
way/259751773,way,259751773,Farmácia Panvel,,,-25.4538292,-49.2299633,OpenStreetMap amenity=pharmacy,True
way/259944541,way,259944541,Viva Mais,,,-22.8228198,-43.0624345,OpenStreetMap amenity=pharmacy,True
way/259969426,way,259969426,Drogaria Três Poderes,,,-22.7915774,-43.0296386,OpenStreetMap amenity=pharmacy,True
way/259979644,way,259979644,Drogasil,,Drogasil,-15.6072281,-56.12099,OpenStreetMap amenity=pharmacy,True
way/259981577,way,259981577,Drogaria São Paulo,,Drogaria São Paulo,-15.6070167,-56.1215648,OpenStreetMap amenity=pharmacy,True
way/260544289,way,260544289,Farmatotal,,,-25.4707003,-49.2113608,OpenStreetMap amenity=pharmacy,True
way/260861649,way,260861649,,,,-13.401297,-41.64411,OpenStreetMap amenity=pharmacy,True
way/261156499,way,261156499,Farmácia Duarte,,,-30.0192174,-51.1518087,OpenStreetMap amenity=pharmacy,True
way/261260370,way,261260370,Drogarias Speed Farma,,,-22.8985127,-43.1037759,OpenStreetMap amenity=pharmacy,True
way/261839752,way,261839752,Pague Menos,,Pague Menos,-13.0047067,-38.5322251,OpenStreetMap amenity=pharmacy,True
way/263082479,way,263082479,Santa Clara,,,-30.0597002,-51.1920666,OpenStreetMap amenity=pharmacy,True
way/263116370,way,263116370,Drogaria Cascata,,,-30.0757031,-51.2009344,OpenStreetMap amenity=pharmacy,True
way/263153764,way,263153764,,,,-28.6923583,-49.3752275,OpenStreetMap amenity=pharmacy,True
way/264827768,way,264827768,Drogaria Venancio,,Venancio,-22.9041815,-43.1092955,OpenStreetMap amenity=pharmacy,True
way/265345462,way,265345462,MasterFarma,,,-27.6994993,-48.5508015,OpenStreetMap amenity=pharmacy,True
way/267913281,way,267913281,Pague Menos,Pague Menos,Pague Menos,-10.919455,-37.6733567,OpenStreetMap amenity=pharmacy,True
way/271945690,way,271945690,Drogaria Araújo,,,-19.8964851,-43.9606401,OpenStreetMap amenity=pharmacy,True
way/272564705,way,272564705,Farmácia San Diego,,,-10.9193064,-37.6740214,OpenStreetMap amenity=pharmacy,True
way/272985143,way,272985143,Drogaria São Paulo,,Drogaria São Paulo,-23.6914767,-46.5816046,OpenStreetMap amenity=pharmacy,True
way/274879822,way,274879822,Bio Ville Manipulação,,,-26.3074731,-48.8454991,OpenStreetMap amenity=pharmacy,True
way/276153617,way,276153617,,,,-20.2099332,-50.9272852,OpenStreetMap amenity=pharmacy,True
way/276291258,way,276291258,Farma Oba,,,-20.2114193,-50.9259255,OpenStreetMap amenity=pharmacy,True
way/276291260,way,276291260,,,,-20.2102219,-50.9282672,OpenStreetMap amenity=pharmacy,True
way/277203870,way,277203870,FarmaDez,,,-26.332517,-48.8468917,OpenStreetMap amenity=pharmacy,True
way/277482053,way,277482053,Pharma Super Popular,,,-24.7170871,-47.8804283,OpenStreetMap amenity=pharmacy,True
way/277938846,way,277938846,Drogaria Catarinense,,,-26.3100978,-48.8457493,OpenStreetMap amenity=pharmacy,True
way/278059002,way,278059002,Nissei,,,-25.428025,-49.2630644,OpenStreetMap amenity=pharmacy,True
way/279536274,way,279536274,Pague Menos,,Pague Menos,-10.6848759,-37.4283135,OpenStreetMap amenity=pharmacy,True
way/279542402,way,279542402,Droga Raia,,Droga Raia,-29.460645,-51.9670009,OpenStreetMap amenity=pharmacy,True
way/280273910,way,280273910,,,,-23.1957816,-45.8921368,OpenStreetMap amenity=pharmacy,True
way/283435601,way,283435601,Farmácia Cotripal,,,-28.2874436,-53.5003255,OpenStreetMap amenity=pharmacy,True
way/284264713,way,284264713,Drogarias Minas Mais,,,-21.6963992,-45.2565795,OpenStreetMap amenity=pharmacy,True
way/284757328,way,284757328,Drogaria Estação,,,-23.7211908,-46.5492414,OpenStreetMap amenity=pharmacy,True
way/284878204,way,284878204,Drogasil,Drogasil,Drogasil,-23.7052646,-46.5511755,OpenStreetMap amenity=pharmacy,True
way/284881133,way,284881133,Drogaria São Paulo,,Drogaria São Paulo,-23.7132148,-46.5498514,OpenStreetMap amenity=pharmacy,True
way/285129736,way,285129736,,,,-23.3141204,-51.1769308,OpenStreetMap amenity=pharmacy,True
way/285514974,way,285514974,,,,-24.1208965,-48.9070118,OpenStreetMap amenity=pharmacy,True
way/285515018,way,285515018,Drogaria Nova Campina,,,-24.1208695,-48.9051978,OpenStreetMap amenity=pharmacy,True
way/285879973,way,285879973,Drogasil Bomba do Gonzaga,,,-9.5764318,-35.7708833,OpenStreetMap amenity=pharmacy,True
way/285981491,way,285981491,Drogasil,,Drogasil,-9.6639239,-35.7111046,OpenStreetMap amenity=pharmacy,True
way/286735365,way,286735365,Drogasil,,Drogasil,-23.6839626,-46.5587641,OpenStreetMap amenity=pharmacy,True
way/286933418,way,286933418,Drogaria Venâncio,,,-22.9724838,-43.3935785,OpenStreetMap amenity=pharmacy,True
way/286933420,way,286933420,Droga Raia,,,-22.9725447,-43.3925637,OpenStreetMap amenity=pharmacy,True
way/286996933,way,286996933,Drogaria São Paulo,,Drogaria São Paulo,-23.1887368,-45.8862453,OpenStreetMap amenity=pharmacy,True
way/287417493,way,287417493,A Pérola Jóias,,,-10.9158225,-37.6707763,OpenStreetMap amenity=pharmacy,True
way/287419874,way,287419874,Farmacia Popular,,,-10.9159952,-37.6704219,OpenStreetMap amenity=pharmacy,True
way/287801419,way,287801419,Farmácia Nissei,-----,,-23.3194481,-51.1473912,OpenStreetMap amenity=pharmacy,True
way/288211483,way,288211483,Drogasil,,Drogasil,-23.6946615,-46.568672,OpenStreetMap amenity=pharmacy,True
way/288470866,way,288470866,Venâncio,,Venâncio,-23.0093883,-43.4497141,OpenStreetMap amenity=pharmacy,True
way/290110874,way,290110874,Pacheco,,,-22.9211176,-43.3744878,OpenStreetMap amenity=pharmacy,True
way/290266696,way,290266696,Pague Menos,,Pague Menos,-7.2041744,-39.3182241,OpenStreetMap amenity=pharmacy,True
way/291253724,way,291253724,,Nissei,,-23.3015013,-51.175878,OpenStreetMap amenity=pharmacy,True
way/291394637,way,291394637,Droga Raia,,Droga Raia,-22.9376597,-43.0621111,OpenStreetMap amenity=pharmacy,True
way/291503707,way,291503707,Panvel,,Panvel,-30.0225104,-51.2094216,OpenStreetMap amenity=pharmacy,True
way/291547014,way,291547014,Droga Raia,,Droga Raia,-23.5699913,-46.7118713,OpenStreetMap amenity=pharmacy,True
way/292330062,way,292330062,Pague Menos,,Pague Menos,-10.9386477,-37.0631573,OpenStreetMap amenity=pharmacy,True
way/292330070,way,292330070,Pague Menos,,Pague Menos,-10.9184503,-37.0649754,OpenStreetMap amenity=pharmacy,True
way/292747962,way,292747962,Droga Raia,,,-22.9219369,-43.3604085,OpenStreetMap amenity=pharmacy,True
way/292971978,way,292971978,Nissei,,,-23.3153422,-51.1578265,OpenStreetMap amenity=pharmacy,True
way/293248177,way,293248177,Farmácia São Paulo,,,-23.446894,-51.9127671,OpenStreetMap amenity=pharmacy,True
way/293937460,way,293937460,Vale Verde,,,-23.3173973,-51.1657934,OpenStreetMap amenity=pharmacy,True
way/293939719,way,293939719,Pague Menos,,Pague Menos,-23.3169689,-51.1658039,OpenStreetMap amenity=pharmacy,True
way/294809869,way,294809869,Panvel,,Panvel,-29.7017437,-53.7223211,OpenStreetMap amenity=pharmacy,True
way/295599252,way,295599252,Farmácia Ferreira,,,-9.4059154,-36.6303396,OpenStreetMap amenity=pharmacy,True
way/296122040,way,296122040,Bifarma,,,-23.485422,-46.6407536,OpenStreetMap amenity=pharmacy,True
way/296784445,way,296784445,Farmácia Primavera 24 Horas,,,-2.4250519,-54.7250571,OpenStreetMap amenity=pharmacy,True
way/296784589,way,296784589,Extrafarma,,Extrafarma,-2.4247061,-54.7237778,OpenStreetMap amenity=pharmacy,True
way/297037423,way,297037423,Drogaria Real,,,-23.7180089,-46.5738715,OpenStreetMap amenity=pharmacy,True
way/298020408,way,298020408,Leda Farma,,,-23.4828498,-46.6459143,OpenStreetMap amenity=pharmacy,True
way/298841650,way,298841650,Drogaria Catarinense,,,-26.9074136,-48.6540247,OpenStreetMap amenity=pharmacy,True
way/298890384,way,298890384,DNA Farma,,,-23.6993271,-46.5807492,OpenStreetMap amenity=pharmacy,True
way/299934464,way,299934464,Drogaria São Paulo,Grupo DPSP,Drogaria São Paulo,-23.69243,-46.5560125,OpenStreetMap amenity=pharmacy,True
way/301561628,way,301561628,Bifarma,Bifarma,,-23.6920591,-46.5811882,OpenStreetMap amenity=pharmacy,True
way/301867682,way,301867682,,,,-23.7170786,-46.5491449,OpenStreetMap amenity=pharmacy,True
way/303544292,way,303544292,São João,Comércio de Medicamentos Brair Ltda,,-29.7012099,-53.8749387,OpenStreetMap amenity=pharmacy,True
way/303703787,way,303703787,Drogasil,Drogasil,Drogasil,-20.5380973,-47.4014439,OpenStreetMap amenity=pharmacy,True
way/303705423,way,303705423,Droga Raia,,Droga Raia,-27.5887692,-48.557792,OpenStreetMap amenity=pharmacy,True
way/304330084,way,304330084,Droga Raia,,Droga Raia,-27.6135253,-48.5861848,OpenStreetMap amenity=pharmacy,True
way/304607483,way,304607483,Farmácia São Paulo,,,-21.9058066,-47.6216601,OpenStreetMap amenity=pharmacy,True
way/304607485,way,304607485,Farmais II,Secretaria de Saúde,,-21.9022331,-47.6209682,OpenStreetMap amenity=pharmacy,True
way/304607486,way,304607486,Farmais I,,,-21.9103957,-47.6200132,OpenStreetMap amenity=pharmacy,True
way/305799598,way,305799598,Farmácia do Trabalhador,,,-24.9509358,-50.1155619,OpenStreetMap amenity=pharmacy,True
way/306770794,way,306770794,Farmácia Economize,,,-14.8451989,-40.8414141,OpenStreetMap amenity=pharmacy,True
way/307251839,way,307251839,Drogaria Paraíso,,,-16.9616725,-51.8103706,OpenStreetMap amenity=pharmacy,True
way/307251842,way,307251842,Drogaria Rio Bonito,,,-16.9592925,-51.8103133,OpenStreetMap amenity=pharmacy,True
way/308501418,way,308501418,Pague Menos,,Pague Menos,-10.9114157,-37.0502283,OpenStreetMap amenity=pharmacy,True
way/308729942,way,308729942,,,,-6.0359832,-51.657122,OpenStreetMap amenity=pharmacy,True
way/311186179,way,311186179,Ultrafarma Popular,,,-23.6914635,-46.5577334,OpenStreetMap amenity=pharmacy,True
way/311210335,way,311210335,Drogaria São Mateus,,,-23.0078354,-46.8335853,OpenStreetMap amenity=pharmacy,True
way/311358527,way,311358527,Belém Farmácia e Manipulação,,,-23.0054306,-46.8386337,OpenStreetMap amenity=pharmacy,True
way/311849285,way,311849285,Drogasil,,Drogasil,-23.0050533,-46.8408285,OpenStreetMap amenity=pharmacy,True
way/311849507,way,311849507,Drogaria Marcelo,,,-23.0052598,-46.8410726,OpenStreetMap amenity=pharmacy,True
way/312241721,way,312241721,Drogasil,,Drogasil,-23.0627554,-54.2003284,OpenStreetMap amenity=pharmacy,True
way/312342839,way,312342839,Farmavida,,,-25.9246442,-49.1783493,OpenStreetMap amenity=pharmacy,True
way/312342840,way,312342840,Santa Terezinha,,,-25.9271427,-49.1796749,OpenStreetMap amenity=pharmacy,True
way/312342841,way,312342841,Hiperfarma,,,-25.9254819,-49.1789615,OpenStreetMap amenity=pharmacy,True
way/312444965,way,312444965,Faz Farma,,,-24.0063958,-48.3494091,OpenStreetMap amenity=pharmacy,True
way/312471950,way,312471950,Farmácia Popular,,,-23.007331,-46.8337289,OpenStreetMap amenity=pharmacy,True
way/312471955,way,312471955,Farmácia Barão,,,-23.0072578,-46.8340559,OpenStreetMap amenity=pharmacy,True
way/314418288,way,314418288,Bifarma,,,-24.0053082,-48.3496076,OpenStreetMap amenity=pharmacy,True
way/314418289,way,314418289,Drogaria Central,,,-24.0060947,-48.3491992,OpenStreetMap amenity=pharmacy,True
way/314429399,way,314429399,Drogaria Amazonas,,,-23.9910412,-48.3480639,OpenStreetMap amenity=pharmacy,True
way/315410370,way,315410370,,,,-25.4506758,-49.2643198,OpenStreetMap amenity=pharmacy,True
way/316376698,way,316376698,Drogaria Pacheco,,,-23.014921,-43.4664699,OpenStreetMap amenity=pharmacy,True
way/316960776,way,316960776,Farmácia do Povo,,,-19.3256411,-41.2554423,OpenStreetMap amenity=pharmacy,True
way/317003442,way,317003442,Farmacia Drogasil,,,-18.8539526,-41.9465269,OpenStreetMap amenity=pharmacy,True
way/317006431,way,317006431,Farmácia Indiana,,,-18.8520396,-41.946918,OpenStreetMap amenity=pharmacy,True
way/318023817,way,318023817,Pague Menos,,Pague Menos,-10.9394309,-37.0802742,OpenStreetMap amenity=pharmacy,True
way/318023818,way,318023818,Pague Menos,,Pague Menos,-10.9195538,-37.0576244,OpenStreetMap amenity=pharmacy,True
way/318432321,way,318432321,Pacheco,,,-23.0169408,-43.4742306,OpenStreetMap amenity=pharmacy,True
way/318662232,way,318662232,Pacheco,,Pacheco,-22.9312544,-43.1780438,OpenStreetMap amenity=pharmacy,True
way/318765727,way,318765727,Farmácia Rio Branco,,,-25.1875225,-49.3155912,OpenStreetMap amenity=pharmacy,True
